order_item_id,order_id,product_id,quantity,unit_price,total_price
6427,2120,36,1,320.05,320.05
6428,2120,33,2,354.45,708.9
6429,2121,33,2,354.45,708.9
6430,2121,27,1,213.73,213.73
6431,2121,34,1,180.8,180.8
6432,2121,10,1,690.79,690.79
6433,2121,44,2,489.76,979.52
6434,2122,6,1,53.85,53.85
6435,2122,16,3,525.9,1577.6999999999998
6436,2122,26,3,596.28,1788.84
6437,2122,7,1,967.14,967.14
6438,2123,41,3,559.36,1678.08
6439,2124,2,3,548.21,1644.63
6440,2124,22,3,564.25,1692.75
6441,2124,6,3,53.85,161.55
6442,2124,35,1,919.5,919.5
6443,2124,10,3,690.79,2072.37
6444,2125,34,3,180.8,542.4000000000001
6445,2125,25,3,740.01,2220.0299999999997
6446,2125,49,1,282.1,282.1
6447,2125,33,1,354.45,354.45
6448,2125,2,3,548.21,1644.63
6449,2126,1,2,511.55,1023.1
6450,2126,25,3,740.01,2220.0299999999997
6451,2126,49,3,282.1,846.3000000000001
6452,2126,3,1,704.62,704.62
6453,2127,30,3,122.82,368.46
6454,2128,15,2,354.85,709.7
6455,2128,50,1,782.93,782.93
6456,2129,36,1,320.05,320.05
6457,2129,25,3,740.01,2220.0299999999997
6458,2129,39,1,389.87,389.87
6459,2129,15,2,354.85,709.7
6460,2129,46,3,415.04,1245.1200000000001
6461,2130,43,2,63.08,126.16
6462,2130,39,2,389.87,779.74
6463,2130,3,1,704.62,704.62
6464,2130,46,2,415.04,830.08
6465,2131,27,2,213.73,427.46
6466,2132,30,3,122.82,368.46
6467,2132,40,2,696.5,1393.0
6468,2132,34,3,180.8,542.4000000000001
6469,2133,13,2,487.94,975.88
6470,2133,23,3,799.78,2399.34
6471,2134,1,2,511.55,1023.1
6472,2134,29,1,195.09,195.09
6473,2134,48,1,797.92,797.92
6474,2134,50,1,782.93,782.93
6475,2135,7,2,967.14,1934.28
6476,2135,22,2,564.25,1128.5
6477,2136,44,2,489.76,979.52
6478,2137,44,1,489.76,489.76
6479,2137,23,1,799.78,799.78
6480,2137,42,1,195.23,195.23
6481,2137,34,2,180.8,361.6
6482,2138,39,3,389.87,1169.6100000000001
6483,2138,48,1,797.92,797.92
6484,2138,34,2,180.8,361.6
6485,2138,46,2,415.04,830.08
6486,2138,17,1,443.78,443.78
6487,2139,24,3,644.07,1932.21
6488,2139,35,1,919.5,919.5
6489,2139,7,1,967.14,967.14
6490,2140,5,2,661.03,1322.06
6491,2140,31,1,532.44,532.44
6492,2140,42,3,195.23,585.6899999999999
6493,2141,49,1,282.1,282.1
6494,2142,42,2,195.23,390.46
6495,2142,4,1,641.8,641.8
6496,2143,35,2,919.5,1839.0
6497,2143,8,2,114.89,229.78
6498,2143,41,2,559.36,1118.72
6499,2143,50,3,782.93,2348.79
6500,2144,5,3,661.03,1983.09
6501,2144,3,3,704.62,2113.86
6502,2144,41,2,559.36,1118.72
6503,2144,29,3,195.09,585.27
6504,2144,29,3,195.09,585.27
6505,2145,10,1,690.79,690.79
6506,2146,50,3,782.93,2348.79
6507,2146,18,2,76.5,153.0
6508,2146,28,3,581.57,1744.71
6509,2147,17,2,443.78,887.56
6510,2147,31,3,532.44,1597.3200000000002
6511,2147,19,1,32.36,32.36
6512,2148,50,2,782.93,1565.86
6513,2148,47,2,493.81,987.62
6514,2149,2,1,548.21,548.21
6515,2149,28,1,581.57,581.57
6516,2149,9,3,515.57,1546.71
6517,2150,31,1,532.44,532.44
6518,2150,49,2,282.1,564.2
6519,2150,33,3,354.45,1063.35
6520,2151,8,2,114.89,229.78
6521,2151,38,2,394.58,789.16
6522,2152,29,3,195.09,585.27
6523,2152,11,3,397.22,1191.66
6524,2152,46,3,415.04,1245.1200000000001
6525,2153,43,2,63.08,126.16
6526,2153,15,1,354.85,354.85
6527,2154,26,3,596.28,1788.84
6528,2154,50,3,782.93,2348.79
6529,2154,14,3,124.91,374.73
6530,2154,3,1,704.62,704.62
6531,2154,37,1,191.21,191.21
6532,2155,36,2,320.05,640.1
6533,2155,46,3,415.04,1245.1200000000001
6534,2155,20,3,680.37,2041.1100000000001
6535,2156,15,1,354.85,354.85
6536,2156,12,2,693.53,1387.06
6537,2157,25,3,740.01,2220.0299999999997
6538,2158,5,3,661.03,1983.09
6539,2158,23,3,799.78,2399.34
6540,2158,48,2,797.92,1595.84
6541,2159,16,3,525.9,1577.6999999999998
6542,2159,28,2,581.57,1163.14
6543,2159,2,2,548.21,1096.42
6544,2159,14,2,124.91,249.82
6545,2159,19,2,32.36,64.72
6546,2160,46,2,415.04,830.08
6547,2160,25,1,740.01,740.01
6548,2160,47,1,493.81,493.81
6549,2160,23,3,799.78,2399.34
6550,2161,23,3,799.78,2399.34
6551,2161,19,3,32.36,97.08
6552,2161,6,3,53.85,161.55
6553,2161,32,2,394.75,789.5
6554,2161,48,3,797.92,2393.7599999999998
6555,2162,28,1,581.57,581.57
6556,2163,1,2,511.55,1023.1
6557,2163,1,1,511.55,511.55
6558,2163,11,1,397.22,397.22
6559,2163,33,3,354.45,1063.35
6560,2164,26,3,596.28,1788.84
6561,2165,5,3,661.03,1983.09
6562,2165,19,1,32.36,32.36
6563,2165,15,2,354.85,709.7
6564,2165,18,3,76.5,229.5
6565,2165,31,2,532.44,1064.88
6566,2166,46,3,415.04,1245.1200000000001
6567,2167,36,1,320.05,320.05
6568,2167,45,2,964.19,1928.38
6569,2167,29,2,195.09,390.18
6570,2168,48,1,797.92,797.92
6571,2169,47,1,493.81,493.81
6572,2169,35,2,919.5,1839.0
6573,2169,19,3,32.36,97.08
6574,2169,41,1,559.36,559.36
6575,2169,13,1,487.94,487.94
6576,2170,28,3,581.57,1744.71
6577,2170,23,3,799.78,2399.34
6578,2171,37,3,191.21,573.63
6579,2172,25,3,740.01,2220.0299999999997
6580,2172,12,1,693.53,693.53
6581,2172,36,1,320.05,320.05
6582,2172,27,2,213.73,427.46
6583,2172,29,2,195.09,390.18
6584,2173,39,3,389.87,1169.6100000000001
6585,2174,27,2,213.73,427.46
6586,2174,28,1,581.57,581.57
6587,2174,1,1,511.55,511.55
6588,2174,21,3,520.83,1562.4900000000002
6589,2175,16,2,525.9,1051.8
6590,2175,12,1,693.53,693.53
6591,2175,9,1,515.57,515.57
6592,2175,9,3,515.57,1546.71
6593,2176,18,3,76.5,229.5
6594,2176,38,3,394.58,1183.74
6595,2177,5,1,661.03,661.03
6596,2178,28,3,581.57,1744.71
6597,2178,15,2,354.85,709.7
6598,2178,32,2,394.75,789.5
6599,2178,40,3,696.5,2089.5
6600,2179,7,2,967.14,1934.28
6601,2180,40,1,696.5,696.5
6602,2180,21,1,520.83,520.83
6603,2180,41,2,559.36,1118.72
6604,2180,18,2,76.5,153.0
6605,2181,18,2,76.5,153.0
6606,2182,40,1,696.5,696.5
6607,2183,16,2,525.9,1051.8
6608,2183,5,2,661.03,1322.06
6609,2184,26,2,596.28,1192.56
6610,2184,28,2,581.57,1163.14
6611,2184,9,2,515.57,1031.14
6612,2185,8,3,114.89,344.67
6613,2186,16,2,525.9,1051.8
6614,2186,49,1,282.1,282.1
6615,2186,25,1,740.01,740.01
6616,2186,5,3,661.03,1983.09
6617,2187,49,2,282.1,564.2
6618,2187,48,3,797.92,2393.7599999999998
6619,2187,25,3,740.01,2220.0299999999997
6620,2187,41,2,559.36,1118.72
6621,2187,23,3,799.78,2399.34
6622,2188,41,1,559.36,559.36
6623,2188,32,3,394.75,1184.25
6624,2189,25,2,740.01,1480.02
6625,2189,6,2,53.85,107.7
6626,2189,39,1,389.87,389.87
6627,2189,2,1,548.21,548.21
6628,2190,21,1,520.83,520.83
6629,2190,12,3,693.53,2080.59
6630,2190,22,2,564.25,1128.5
6631,2190,5,3,661.03,1983.09
6632,2190,47,1,493.81,493.81
6633,2191,50,2,782.93,1565.86
6634,2191,44,2,489.76,979.52
6635,2191,36,2,320.05,640.1
6636,2192,10,1,690.79,690.79
6637,2192,35,3,919.5,2758.5
6638,2192,15,3,354.85,1064.5500000000002
6639,2192,1,2,511.55,1023.1
6640,2193,49,1,282.1,282.1
6641,2193,15,1,354.85,354.85
6642,2193,17,2,443.78,887.56
6643,2193,18,2,76.5,153.0
6644,2194,24,3,644.07,1932.21
6645,2195,19,3,32.36,97.08
6646,2195,13,1,487.94,487.94
6647,2195,23,1,799.78,799.78
6648,2195,8,2,114.89,229.78
6649,2196,30,3,122.82,368.46
6650,2196,34,2,180.8,361.6
6651,2196,38,2,394.58,789.16
6652,2196,14,1,124.91,124.91
6653,2196,9,3,515.57,1546.71
6654,2197,19,1,32.36,32.36
6655,2198,21,2,520.83,1041.66
6656,2198,16,2,525.9,1051.8
6657,2198,32,3,394.75,1184.25
6658,2198,28,2,581.57,1163.14
6659,2198,7,3,967.14,2901.42
6660,2199,4,3,641.8,1925.3999999999999
6661,2199,34,2,180.8,361.6
6662,2200,4,1,641.8,641.8
6663,2200,7,3,967.14,2901.42
6664,2200,45,3,964.19,2892.57
6665,2200,31,1,532.44,532.44
6666,2200,6,2,53.85,107.7
6667,2201,38,1,394.58,394.58
6668,2201,21,1,520.83,520.83
6669,2202,17,1,443.78,443.78
6670,2203,31,3,532.44,1597.3200000000002
6671,2203,27,1,213.73,213.73
6672,2203,41,1,559.36,559.36
6673,2203,1,2,511.55,1023.1
6674,2204,5,3,661.03,1983.09
6675,2204,30,1,122.82,122.82
6676,2204,3,3,704.62,2113.86
6677,2204,43,2,63.08,126.16
6678,2204,41,3,559.36,1678.08
6679,2205,28,2,581.57,1163.14
6680,2205,9,2,515.57,1031.14
6681,2205,49,2,282.1,564.2
6682,2206,27,3,213.73,641.1899999999999
6683,2207,42,1,195.23,195.23
6684,2207,10,2,690.79,1381.58
6685,2207,38,3,394.58,1183.74
6686,2207,13,1,487.94,487.94
6687,2207,47,1,493.81,493.81
6688,2208,17,1,443.78,443.78
6689,2208,46,3,415.04,1245.1200000000001
6690,2208,13,1,487.94,487.94
6691,2209,3,1,704.62,704.62
6692,2209,12,1,693.53,693.53
6693,2209,4,1,641.8,641.8
6694,2209,33,2,354.45,708.9
6695,2210,42,3,195.23,585.6899999999999
6696,2210,22,3,564.25,1692.75
6697,2210,2,3,548.21,1644.63
6698,2211,9,1,515.57,515.57
6699,2211,19,3,32.36,97.08
6700,2211,7,1,967.14,967.14
6701,2212,10,1,690.79,690.79
6702,2212,26,2,596.28,1192.56
6703,2212,31,1,532.44,532.44
6704,2213,21,1,520.83,520.83
6705,2214,21,3,520.83,1562.4900000000002
6706,2214,38,3,394.58,1183.74
6707,2214,10,1,690.79,690.79
6708,2215,26,2,596.28,1192.56
6709,2216,14,3,124.91,374.73
6710,2216,34,1,180.8,180.8
6711,2217,9,1,515.57,515.57
6712,2217,18,1,76.5,76.5
6713,2218,21,1,520.83,520.83
6714,2219,9,1,515.57,515.57
6715,2219,43,1,63.08,63.08
6716,2219,4,2,641.8,1283.6
6717,2219,25,1,740.01,740.01
6718,2219,42,1,195.23,195.23
6719,2220,43,3,63.08,189.24
6720,2221,49,1,282.1,282.1
6721,2221,5,1,661.03,661.03
6722,2221,49,1,282.1,282.1
6723,2221,17,3,443.78,1331.34
6724,2221,20,1,680.37,680.37
6725,2222,37,1,191.21,191.21
6726,2222,13,1,487.94,487.94
6727,2223,24,1,644.07,644.07
6728,2223,34,2,180.8,361.6
6729,2224,14,1,124.91,124.91
6730,2225,47,3,493.81,1481.43
6731,2225,17,2,443.78,887.56
6732,2226,44,2,489.76,979.52
6733,2226,22,1,564.25,564.25
6734,2226,14,2,124.91,249.82
6735,2226,12,3,693.53,2080.59
6736,2227,20,2,680.37,1360.74
6737,2227,40,2,696.5,1393.0
6738,2227,28,1,581.57,581.57
6739,2227,12,2,693.53,1387.06
6740,2228,33,2,354.45,708.9
6741,2228,28,1,581.57,581.57
6742,2228,18,1,76.5,76.5
6743,2228,48,1,797.92,797.92
6744,2228,47,3,493.81,1481.43
6745,2229,16,2,525.9,1051.8
6746,2229,49,2,282.1,564.2
6747,2229,41,3,559.36,1678.08
6748,2230,41,1,559.36,559.36
6749,2230,18,3,76.5,229.5
6750,2230,37,3,191.21,573.63
6751,2230,41,3,559.36,1678.08
6752,2231,12,3,693.53,2080.59
6753,2231,31,1,532.44,532.44
6754,2231,23,2,799.78,1599.56
6755,2232,22,3,564.25,1692.75
6756,2233,25,2,740.01,1480.02
6757,2233,24,2,644.07,1288.14
6758,2234,5,2,661.03,1322.06
6759,2234,32,2,394.75,789.5
6760,2234,11,2,397.22,794.44
6761,2234,16,3,525.9,1577.6999999999998
6762,2234,33,1,354.45,354.45
6763,2235,27,2,213.73,427.46
6764,2235,20,1,680.37,680.37
6765,2235,18,2,76.5,153.0
6766,2235,24,1,644.07,644.07
6767,2235,16,2,525.9,1051.8
6768,2236,45,2,964.19,1928.38
6769,2236,11,2,397.22,794.44
6770,2236,29,2,195.09,390.18
6771,2236,49,2,282.1,564.2
6772,2236,28,3,581.57,1744.71
6773,2237,43,1,63.08,63.08
6774,2237,22,1,564.25,564.25
6775,2237,36,3,320.05,960.1500000000001
6776,2238,9,3,515.57,1546.71
6777,2238,50,3,782.93,2348.79
6778,2238,36,2,320.05,640.1
6779,2238,48,1,797.92,797.92
6780,2239,19,1,32.36,32.36
6781,2239,46,2,415.04,830.08
6782,2240,38,1,394.58,394.58
6783,2240,20,1,680.37,680.37
6784,2240,22,2,564.25,1128.5
6785,2240,6,1,53.85,53.85
6786,2241,42,3,195.23,585.6899999999999
6787,2241,27,1,213.73,213.73
6788,2241,48,3,797.92,2393.7599999999998
6789,2241,36,1,320.05,320.05
6790,2242,18,1,76.5,76.5
6791,2242,43,2,63.08,126.16
6792,2242,27,3,213.73,641.1899999999999
6793,2243,33,3,354.45,1063.35
6794,2243,28,1,581.57,581.57
6795,2243,43,3,63.08,189.24
6796,2244,27,1,213.73,213.73
6797,2245,47,3,493.81,1481.43
6798,2245,10,2,690.79,1381.58
6799,2245,37,2,191.21,382.42
6800,2245,38,3,394.58,1183.74
6801,2246,40,3,696.5,2089.5
6802,2246,49,3,282.1,846.3000000000001
6803,2247,27,1,213.73,213.73
6804,2248,15,3,354.85,1064.5500000000002
6805,2248,33,1,354.45,354.45
6806,2248,7,2,967.14,1934.28
6807,2249,42,1,195.23,195.23
6808,2249,45,2,964.19,1928.38
6809,2249,6,1,53.85,53.85
6810,2249,16,1,525.9,525.9
6811,2249,32,1,394.75,394.75
6812,2250,9,2,515.57,1031.14
6813,2250,4,2,641.8,1283.6
6814,2250,45,1,964.19,964.19
6815,2250,50,1,782.93,782.93
6816,2251,18,3,76.5,229.5
6817,2252,28,2,581.57,1163.14
6818,2252,36,3,320.05,960.1500000000001
6819,2252,2,3,548.21,1644.63
6820,2252,9,2,515.57,1031.14
6821,2252,47,2,493.81,987.62
6822,2253,14,1,124.91,124.91
6823,2253,9,1,515.57,515.57
6824,2253,19,2,32.36,64.72
6825,2253,13,3,487.94,1463.82
6826,2253,50,2,782.93,1565.86
6827,2254,26,1,596.28,596.28
6828,2254,21,3,520.83,1562.4900000000002
6829,2254,18,1,76.5,76.5
6830,2254,48,3,797.92,2393.7599999999998
6831,2255,25,3,740.01,2220.0299999999997
6832,2255,19,2,32.36,64.72
6833,2256,14,1,124.91,124.91
6834,2256,39,1,389.87,389.87
6835,2256,30,1,122.82,122.82
6836,2256,48,3,797.92,2393.7599999999998
6837,2257,41,2,559.36,1118.72
6838,2257,1,1,511.55,511.55
6839,2257,26,3,596.28,1788.84
6840,2257,17,3,443.78,1331.34
6841,2257,43,1,63.08,63.08
6842,2258,12,3,693.53,2080.59
6843,2259,45,2,964.19,1928.38
6844,2259,46,2,415.04,830.08
6845,2259,37,2,191.21,382.42
6846,2259,6,3,53.85,161.55
6847,2260,29,3,195.09,585.27
6848,2260,2,2,548.21,1096.42
6849,2260,44,3,489.76,1469.28
6850,2260,15,1,354.85,354.85
6851,2261,15,3,354.85,1064.5500000000002
6852,2261,8,1,114.89,114.89
6853,2261,7,2,967.14,1934.28
6854,2262,11,2,397.22,794.44
6855,2263,2,1,548.21,548.21
6856,2263,26,3,596.28,1788.84
6857,2263,16,3,525.9,1577.6999999999998
6858,2263,39,2,389.87,779.74
6859,2263,47,3,493.81,1481.43
6860,2264,49,1,282.1,282.1
6861,2265,15,1,354.85,354.85
6862,2265,18,2,76.5,153.0
6863,2266,31,3,532.44,1597.3200000000002
6864,2266,27,2,213.73,427.46
6865,2267,44,2,489.76,979.52
6866,2267,35,1,919.5,919.5
6867,2268,3,3,704.62,2113.86
6868,2268,35,3,919.5,2758.5
6869,2268,17,1,443.78,443.78
6870,2269,5,2,661.03,1322.06
6871,2270,39,1,389.87,389.87
6872,2270,3,1,704.62,704.62
6873,2270,17,3,443.78,1331.34
6874,2270,6,1,53.85,53.85
6875,2271,1,2,511.55,1023.1
6876,2271,38,3,394.58,1183.74
6877,2271,46,3,415.04,1245.1200000000001
6878,2271,43,3,63.08,189.24
6879,2272,50,1,782.93,782.93
6880,2273,20,3,680.37,2041.1100000000001
6881,2274,3,1,704.62,704.62
6882,2274,34,3,180.8,542.4000000000001
6883,2275,27,1,213.73,213.73
6884,2275,26,3,596.28,1788.84
6885,2275,3,3,704.62,2113.86
6886,2275,5,3,661.03,1983.09
6887,2276,3,1,704.62,704.62
6888,2276,19,1,32.36,32.36
6889,2276,8,1,114.89,114.89
6890,2276,17,3,443.78,1331.34
6891,2276,48,2,797.92,1595.84
6892,2277,36,2,320.05,640.1
6893,2277,10,1,690.79,690.79
6894,2277,14,2,124.91,249.82
6895,2278,5,2,661.03,1322.06
6896,2278,4,3,641.8,1925.3999999999999
6897,2279,37,3,191.21,573.63
6898,2279,7,2,967.14,1934.28
6899,2279,38,1,394.58,394.58
6900,2279,14,3,124.91,374.73
6901,2280,4,1,641.8,641.8
6902,2280,21,2,520.83,1041.66
6903,2280,7,3,967.14,2901.42
6904,2280,6,2,53.85,107.7
6905,2281,14,1,124.91,124.91
6906,2282,38,3,394.58,1183.74
6907,2283,2,1,548.21,548.21
6908,2283,20,2,680.37,1360.74
6909,2283,43,1,63.08,63.08
6910,2284,34,3,180.8,542.4000000000001
6911,2284,42,1,195.23,195.23
6912,2285,6,1,53.85,53.85
6913,2285,9,3,515.57,1546.71
6914,2285,30,3,122.82,368.46
6915,2286,21,1,520.83,520.83
6916,2286,32,3,394.75,1184.25
6917,2286,5,3,661.03,1983.09
6918,2287,28,2,581.57,1163.14
6919,2287,33,2,354.45,708.9
6920,2288,25,2,740.01,1480.02
6921,2288,28,1,581.57,581.57
6922,2288,39,1,389.87,389.87
6923,2288,16,3,525.9,1577.6999999999998
6924,2289,3,3,704.62,2113.86
6925,2290,20,3,680.37,2041.1100000000001
6926,2290,8,3,114.89,344.67
6927,2290,25,1,740.01,740.01
6928,2290,37,2,191.21,382.42
6929,2291,16,3,525.9,1577.6999999999998
6930,2291,10,1,690.79,690.79
6931,2292,19,1,32.36,32.36
6932,2292,5,3,661.03,1983.09
6933,2292,16,1,525.9,525.9
6934,2293,14,2,124.91,249.82
6935,2293,4,2,641.8,1283.6
6936,2293,39,3,389.87,1169.6100000000001
6937,2294,43,1,63.08,63.08
6938,2294,25,1,740.01,740.01
6939,2294,27,3,213.73,641.1899999999999
6940,2294,17,2,443.78,887.56
6941,2295,11,2,397.22,794.44
6942,2295,12,3,693.53,2080.59
6943,2295,32,3,394.75,1184.25
6944,2296,5,1,661.03,661.03
6945,2296,9,3,515.57,1546.71
6946,2296,24,2,644.07,1288.14
6947,2297,47,1,493.81,493.81
6948,2297,46,2,415.04,830.08
6949,2297,38,3,394.58,1183.74
6950,2297,39,3,389.87,1169.6100000000001
6951,2298,18,3,76.5,229.5
6952,2298,34,2,180.8,361.6
6953,2298,28,2,581.57,1163.14
6954,2298,39,2,389.87,779.74
6955,2298,33,3,354.45,1063.35
6956,2299,15,1,354.85,354.85
6957,2299,2,2,548.21,1096.42
6958,2299,7,3,967.14,2901.42
6959,2299,41,3,559.36,1678.08
6960,2299,47,2,493.81,987.62
6961,2300,29,2,195.09,390.18
6962,2300,43,2,63.08,126.16
6963,2300,14,2,124.91,249.82
6964,2300,24,3,644.07,1932.21
6965,2301,10,1,690.79,690.79
6966,2301,29,3,195.09,585.27
6967,2301,47,1,493.81,493.81
6968,2302,10,2,690.79,1381.58
6969,2302,26,1,596.28,596.28
6970,2302,49,3,282.1,846.3000000000001
6971,2302,24,2,644.07,1288.14
6972,2303,2,2,548.21,1096.42
6973,2303,25,1,740.01,740.01
6974,2303,31,1,532.44,532.44
6975,2304,6,2,53.85,107.7
6976,2305,8,1,114.89,114.89
6977,2305,1,2,511.55,1023.1
6978,2305,33,3,354.45,1063.35
6979,2306,12,2,693.53,1387.06
6980,2306,3,3,704.62,2113.86
6981,2306,33,2,354.45,708.9
6982,2306,50,1,782.93,782.93
6983,2307,1,3,511.55,1534.65
6984,2308,27,3,213.73,641.1899999999999
6985,2308,39,1,389.87,389.87
6986,2308,44,2,489.76,979.52
6987,2308,49,1,282.1,282.1
6988,2309,9,3,515.57,1546.71
6989,2309,10,1,690.79,690.79
6990,2309,31,2,532.44,1064.88
6991,2309,11,1,397.22,397.22
6992,2310,47,1,493.81,493.81
6993,2310,8,2,114.89,229.78
6994,2310,43,1,63.08,63.08
6995,2310,9,1,515.57,515.57
6996,2310,10,3,690.79,2072.37
6997,2311,12,1,693.53,693.53
6998,2311,36,1,320.05,320.05
6999,2312,1,3,511.55,1534.65
7000,2312,18,2,76.5,153.0
7001,2312,21,1,520.83,520.83
7002,2313,13,2,487.94,975.88
7003,2313,39,3,389.87,1169.6100000000001
7004,2313,39,2,389.87,779.74
7005,2313,3,1,704.62,704.62
7006,2313,18,1,76.5,76.5
7007,2314,47,3,493.81,1481.43
7008,2315,29,3,195.09,585.27
7009,2315,8,1,114.89,114.89
7010,2315,24,1,644.07,644.07
7011,2316,16,2,525.9,1051.8
7012,2317,50,2,782.93,1565.86
7013,2318,21,2,520.83,1041.66
7014,2318,10,1,690.79,690.79
7015,2319,38,1,394.58,394.58
7016,2319,1,2,511.55,1023.1
7017,2319,19,1,32.36,32.36
7018,2319,41,3,559.36,1678.08
7019,2319,43,2,63.08,126.16
7020,2320,36,1,320.05,320.05
7021,2320,39,2,389.87,779.74
7022,2320,34,1,180.8,180.8
7023,2320,2,1,548.21,548.21
7024,2321,2,1,548.21,548.21
7025,2321,2,2,548.21,1096.42
7026,2321,7,3,967.14,2901.42
7027,2321,19,3,32.36,97.08
7028,2321,22,1,564.25,564.25
7029,2322,5,3,661.03,1983.09
7030,2322,22,1,564.25,564.25
7031,2322,49,3,282.1,846.3000000000001
7032,2323,42,2,195.23,390.46
7033,2324,31,3,532.44,1597.3200000000002
7034,2324,27,2,213.73,427.46
7035,2324,19,3,32.36,97.08
7036,2325,36,1,320.05,320.05
7037,2325,12,1,693.53,693.53
7038,2326,44,3,489.76,1469.28
7039,2326,40,1,696.5,696.5
7040,2326,2,2,548.21,1096.42
7041,2326,15,2,354.85,709.7
7042,2326,32,3,394.75,1184.25
7043,2327,44,1,489.76,489.76
7044,2328,36,3,320.05,960.1500000000001
7045,2328,50,1,782.93,782.93
7046,2328,43,1,63.08,63.08
7047,2328,7,1,967.14,967.14
7048,2329,47,3,493.81,1481.43
7049,2329,29,2,195.09,390.18
7050,2329,16,3,525.9,1577.6999999999998
7051,2329,26,3,596.28,1788.84
7052,2329,37,1,191.21,191.21
7053,2330,22,3,564.25,1692.75
7054,2330,21,2,520.83,1041.66
7055,2330,32,2,394.75,789.5
7056,2331,37,2,191.21,382.42
7057,2331,45,1,964.19,964.19
7058,2331,35,2,919.5,1839.0
7059,2331,12,3,693.53,2080.59
7060,2331,48,1,797.92,797.92
7061,2332,39,2,389.87,779.74
7062,2332,37,3,191.21,573.63
7063,2332,4,3,641.8,1925.3999999999999
7064,2332,20,2,680.37,1360.74
7065,2333,34,3,180.8,542.4000000000001
7066,2333,35,2,919.5,1839.0
7067,2334,25,1,740.01,740.01
7068,2335,25,2,740.01,1480.02
7069,2336,30,1,122.82,122.82
7070,2336,15,2,354.85,709.7
7071,2336,49,2,282.1,564.2
7072,2336,24,2,644.07,1288.14
7073,2337,6,2,53.85,107.7
7074,2338,10,2,690.79,1381.58
7075,2338,27,1,213.73,213.73
7076,2338,15,2,354.85,709.7
7077,2339,5,2,661.03,1322.06
7078,2339,38,3,394.58,1183.74
7079,2339,4,1,641.8,641.8
7080,2339,23,1,799.78,799.78
7081,2339,41,1,559.36,559.36
7082,2340,18,1,76.5,76.5
7083,2340,31,3,532.44,1597.3200000000002
7084,2340,26,3,596.28,1788.84
7085,2340,40,1,696.5,696.5
7086,2340,41,3,559.36,1678.08
7087,2341,19,2,32.36,64.72
7088,2341,20,2,680.37,1360.74
7089,2341,50,2,782.93,1565.86
7090,2341,12,2,693.53,1387.06
7091,2342,35,2,919.5,1839.0
7092,2343,16,3,525.9,1577.6999999999998
7093,2343,10,2,690.79,1381.58
7094,2344,14,2,124.91,249.82
7095,2344,33,1,354.45,354.45
7096,2345,18,1,76.5,76.5
7097,2346,46,1,415.04,415.04
7098,2346,20,1,680.37,680.37
7099,2346,47,2,493.81,987.62
7100,2346,22,1,564.25,564.25
7101,2347,39,1,389.87,389.87
7102,2347,21,3,520.83,1562.4900000000002
7103,2347,22,2,564.25,1128.5
7104,2347,30,2,122.82,245.64
7105,2348,2,2,548.21,1096.42
7106,2348,12,2,693.53,1387.06
7107,2348,37,2,191.21,382.42
7108,2348,1,1,511.55,511.55
7109,2348,18,1,76.5,76.5
7110,2349,29,1,195.09,195.09
7111,2349,16,1,525.9,525.9
7112,2349,15,3,354.85,1064.5500000000002
7113,2350,40,2,696.5,1393.0
7114,2350,44,3,489.76,1469.28
7115,2351,23,1,799.78,799.78
7116,2351,15,1,354.85,354.85
7117,2351,21,3,520.83,1562.4900000000002
7118,2352,9,3,515.57,1546.71
7119,2352,25,1,740.01,740.01
7120,2352,3,2,704.62,1409.24
7121,2352,2,1,548.21,548.21
7122,2352,39,2,389.87,779.74
7123,2353,12,3,693.53,2080.59
7124,2353,40,3,696.5,2089.5
7125,2353,6,2,53.85,107.7
7126,2353,11,1,397.22,397.22
7127,2354,19,1,32.36,32.36
7128,2354,39,1,389.87,389.87
7129,2354,9,1,515.57,515.57
7130,2354,20,1,680.37,680.37
7131,2355,30,3,122.82,368.46
7132,2355,50,1,782.93,782.93
7133,2355,8,2,114.89,229.78
7134,2355,44,1,489.76,489.76
7135,2356,12,2,693.53,1387.06
7136,2356,25,3,740.01,2220.0299999999997
7137,2356,14,2,124.91,249.82
7138,2356,1,2,511.55,1023.1
7139,2356,15,1,354.85,354.85
7140,2357,49,1,282.1,282.1
7141,2357,14,1,124.91,124.91
7142,2357,15,3,354.85,1064.5500000000002
7143,2358,33,1,354.45,354.45
7144,2358,20,3,680.37,2041.1100000000001
7145,2359,1,1,511.55,511.55
7146,2359,10,1,690.79,690.79
7147,2359,27,1,213.73,213.73
7148,2360,4,1,641.8,641.8
7149,2360,37,1,191.21,191.21
7150,2360,42,1,195.23,195.23
7151,2360,14,2,124.91,249.82
7152,2360,40,1,696.5,696.5
7153,2361,39,2,389.87,779.74
7154,2361,6,3,53.85,161.55
7155,2361,4,1,641.8,641.8
7156,2361,4,3,641.8,1925.3999999999999
7157,2362,12,3,693.53,2080.59
7158,2363,42,2,195.23,390.46
7159,2363,28,1,581.57,581.57
7160,2363,25,1,740.01,740.01
7161,2363,12,2,693.53,1387.06
7162,2363,25,3,740.01,2220.0299999999997
7163,2364,45,2,964.19,1928.38
7164,2364,5,3,661.03,1983.09
7165,2364,48,2,797.92,1595.84
7166,2365,39,2,389.87,779.74
7167,2365,1,3,511.55,1534.65
7168,2365,29,3,195.09,585.27
7169,2366,10,1,690.79,690.79
