order_id,customer_id,order_date,status,total_amount
2472,318,2025-06-24,cancelled,6196.68
2473,922,2025-07-10,pending,3270.75
2474,487,2025-07-19,cancelled,4002.0299999999997
2475,136,2025-06-20,completed,2636.57
2476,652,2025-07-03,pending,1483.61
2477,684,2025-07-10,pending,3112.6
2478,888,2025-08-17,cancelled,1932.21
2479,92,2025-07-26,cancelled,3290.92
2480,639,2025-06-12,pending,1686.53
2481,239,2025-07-18,pending,2393.7599999999998
2482,554,2025-07-24,completed,704.62
2483,912,2025-06-12,pending,2978.02
2484,662,2025-08-01,completed,4235.26
2485,725,2025-08-15,completed,1809.49
2486,646,2025-06-24,cancelled,3077.95
2487,575,2025-07-28,cancelled,389.87
2488,660,2025-08-21,cancelled,97.08
2489,198,2025-08-26,cancelled,3690.1500000000005
2490,591,2025-06-28,completed,2289.91
2491,535,2025-06-25,completed,1184.25
2492,515,2025-07-07,completed,1289.3000000000002
2493,675,2025-08-21,cancelled,3730.37
2494,986,2025-08-13,completed,5546.25
2495,806,2025-08-01,completed,736.98
2496,850,2025-08-05,cancelled,3433.4700000000003
2497,455,2025-06-23,completed,107.7
2498,622,2025-06-29,pending,4468.46
2499,604,2025-07-16,completed,2308.5
2500,883,2025-07-05,completed,1079.5
2501,448,2025-07-24,completed,1692.9899999999998
2502,25,2025-07-14,cancelled,2635.0699999999997
2503,392,2025-07-27,pending,53.85
2504,118,2025-08-25,completed,493.81
2505,173,2025-06-28,pending,4441.81
2506,188,2025-08-18,pending,2041.1100000000001
2507,158,2025-08-25,pending,2080.59
2508,695,2025-07-15,completed,1769.25
2509,630,2025-08-29,pending,5130.1
2510,28,2025-08-13,cancelled,2089.5
2511,306,2025-08-29,pending,1698.6399999999999
2512,328,2025-08-24,completed,2643.45
2513,915,2025-07-15,pending,4279.24
2514,385,2025-08-03,completed,2399.34
2515,208,2025-08-30,completed,5060.099999999999
2516,601,2025-06-21,completed,2399.34
2517,521,2025-07-04,cancelled,2070.27
2518,973,2025-07-18,completed,5037.17
2519,63,2025-08-02,pending,3114.5600000000004
2520,567,2025-07-08,pending,4001.12
2521,496,2025-08-28,completed,3963.4300000000003
2522,649,2025-07-15,completed,3901.11
2523,276,2025-09-03,cancelled,1108.74
2524,692,2025-06-22,completed,4799.32
2525,782,2025-08-05,cancelled,1481.43
2526,805,2025-06-14,completed,4134.09
2527,582,2025-07-29,pending,2326.28
2528,86,2025-07-10,cancelled,8686.13
2529,209,2025-07-03,completed,1192.56
2530,554,2025-07-20,completed,2666.28
2531,551,2025-08-05,pending,3444.6800000000003
2532,463,2025-06-26,completed,1031.14
2533,833,2025-09-05,pending,3839.46
2534,297,2025-06-18,cancelled,3904.3900000000003
2535,1,2025-08-15,completed,3033.8599999999997
2536,280,2025-07-06,cancelled,520.83
2537,860,2025-08-04,cancelled,830.08
2538,360,2025-07-19,cancelled,1565.86
2539,600,2025-08-09,cancelled,1565.86
2540,47,2025-07-31,completed,2183.11
2541,577,2025-06-29,completed,1981.7199999999998
2542,92,2025-07-29,pending,2758.5
2543,126,2025-06-08,completed,1457.5500000000002
2544,287,2025-06-26,pending,2707.45
2545,626,2025-08-10,cancelled,3555.21
2546,906,2025-07-27,cancelled,3721.6200000000003
2547,651,2025-07-24,pending,782.93
2548,280,2025-07-10,completed,3300.9400000000005
2549,330,2025-06-13,pending,5254.63
2550,471,2025-08-10,cancelled,2614.2599999999998
2551,17,2025-07-25,cancelled,3624.3100000000004
2552,662,2025-08-19,completed,2554.32
2553,488,2025-06-20,completed,4334.55
2554,689,2025-09-04,completed,3650.48
2555,570,2025-07-15,cancelled,2838.12
2556,781,2025-07-05,pending,3520.2200000000003
2557,84,2025-06-29,cancelled,3290.01
2558,80,2025-06-14,cancelled,153.0
2559,914,2025-09-02,cancelled,4949.47
2560,689,2025-07-11,completed,1249.4499999999998
2561,996,2025-07-22,pending,3124.84
2562,367,2025-06-21,pending,2329.88
2563,860,2025-08-14,cancelled,126.16
2564,128,2025-09-04,pending,3560.36
2565,959,2025-07-20,completed,2989.98
2566,10,2025-07-11,completed,3602.79
2567,777,2025-09-03,pending,2565.58
2568,944,2025-06-10,cancelled,4566.9
2569,197,2025-07-22,completed,3031.56
2570,641,2025-06-19,pending,1777.4099999999999
2571,240,2025-08-08,pending,922.8000000000001
2572,38,2025-07-21,pending,2119.59
2573,927,2025-07-04,cancelled,2477.96
2574,215,2025-06-20,completed,2256.7
2575,841,2025-08-11,cancelled,1322.06
2576,114,2025-07-17,pending,2492.5299999999997
2577,513,2025-06-25,pending,6553.14
2578,566,2025-08-15,completed,1360.74
2579,757,2025-06-13,cancelled,63.08
2580,699,2025-06-11,cancelled,4349.83
2581,180,2025-06-25,completed,2102.7
2582,132,2025-06-22,cancelled,655.36
2583,131,2025-08-28,pending,690.79
2584,877,2025-06-25,completed,1460.27
2585,747,2025-07-01,pending,2318.0099999999998
2586,869,2025-08-12,cancelled,4824.08
2587,994,2025-09-03,cancelled,6661.1900000000005
2588,546,2025-06-11,cancelled,2459.79
2589,698,2025-08-04,cancelled,1169.6100000000001
2590,3,2025-07-09,pending,394.58
2591,690,2025-06-15,cancelled,3925.2
2592,875,2025-08-30,pending,2995.5000000000005
2593,865,2025-07-12,pending,564.2
2594,125,2025-08-01,cancelled,1451.94
2595,478,2025-07-01,pending,3029.3199999999997
2596,530,2025-07-21,completed,126.16
2597,49,2025-08-08,pending,4410.31
2598,546,2025-07-14,pending,3175.9700000000003
2599,6,2025-07-27,pending,1634.33
2600,343,2025-08-12,completed,2231.15
2601,828,2025-06-24,completed,1482.54
2602,707,2025-08-08,pending,5545.49
2603,940,2025-08-27,completed,3355.96
2604,169,2025-08-11,pending,1454.88
2605,65,2025-07-28,cancelled,3336.9200000000005
2606,100,2025-06-17,completed,2574.01
2607,443,2025-07-06,completed,1836.63
2608,817,2025-06-22,cancelled,813.86
2609,861,2025-07-25,pending,1051.8
2610,111,2025-08-05,pending,2630.74
2611,982,2025-08-06,pending,4601.780000000001
2612,842,2025-08-30,pending,1838.79
2613,814,2025-07-01,completed,2494.16
2614,795,2025-08-27,cancelled,2799.65
2615,450,2025-06-18,completed,1469.28
2616,458,2025-06-17,cancelled,1254.1200000000001
2617,88,2025-08-21,completed,1469.28
2618,387,2025-09-01,pending,520.83
2619,67,2025-06-09,completed,3836.3399999999997
2620,942,2025-08-29,pending,2180.78
2621,309,2025-08-29,cancelled,1630.83
2622,443,2025-06-17,completed,1481.43
2623,694,2025-08-23,completed,4976.81
2624,54,2025-06-26,pending,1853.2400000000002
2625,412,2025-07-19,completed,2467.8199999999997
2626,771,2025-06-18,pending,6206.66
2627,886,2025-08-07,cancelled,644.07
2628,639,2025-06-13,completed,887.56
2629,394,2025-07-09,pending,2882.04
2630,902,2025-07-13,cancelled,5852.209999999999
2631,104,2025-06-18,pending,2714.56
2632,961,2025-06-14,cancelled,1191.66
2633,465,2025-09-02,cancelled,1740.8799999999999
2634,602,2025-07-25,completed,76.5
2635,106,2025-08-23,completed,6147.700000000001
2636,731,2025-06-21,completed,3811.67
2637,809,2025-06-22,completed,2099.16
2638,130,2025-06-24,cancelled,661.03
2639,263,2025-07-02,pending,2450.54
2640,493,2025-07-14,cancelled,794.8
2641,456,2025-06-18,completed,5416.849999999999
2642,141,2025-08-05,completed,3437.6800000000003
2643,131,2025-08-29,pending,846.3000000000001
2644,447,2025-06-23,cancelled,2089.69
2645,773,2025-06-14,pending,4227.78
2646,598,2025-07-28,cancelled,585.6899999999999
2647,151,2025-08-18,pending,7214.59
2648,618,2025-07-28,pending,3781.83
2649,378,2025-07-30,completed,2261.95
2650,601,2025-07-01,cancelled,532.44
2651,149,2025-06-11,completed,3566.31
2652,520,2025-08-06,cancelled,4175.42
2653,433,2025-08-30,pending,2348.79
2654,1000,2025-08-11,completed,1393.0
2655,931,2025-06-16,completed,3356.0200000000004
2656,350,2025-08-28,completed,2992.56
2657,488,2025-06-12,cancelled,2948.72
2658,479,2025-06-09,cancelled,5030.950000000001
2659,340,2025-06-09,cancelled,2249.1099999999997
2660,987,2025-06-25,pending,2160.04
2661,307,2025-06-19,pending,3553.8800000000006
2662,167,2025-07-25,completed,1463.82
2663,898,2025-07-09,completed,4806.1900000000005
2664,225,2025-07-04,completed,2808.96
2665,229,2025-06-16,cancelled,3485.54
2666,478,2025-08-07,cancelled,1322.06
2667,245,2025-08-09,pending,3906.12
2668,827,2025-07-25,cancelled,2086.18
2669,211,2025-07-19,pending,3932.13
2670,846,2025-08-13,completed,4082.47
2671,11,2025-07-21,completed,4308.74
2672,31,2025-07-22,cancelled,3273.36
2673,146,2025-08-22,pending,2853.3900000000003
2674,200,2025-07-11,cancelled,564.2
2675,935,2025-06-23,pending,5526.51
2676,999,2025-08-31,completed,1480.02
2677,203,2025-08-11,pending,4524.3
2678,225,2025-08-14,pending,3710.8099999999995
2679,348,2025-08-14,cancelled,180.8
2680,183,2025-08-05,completed,161.55
2681,181,2025-09-03,pending,585.27
2682,22,2025-08-24,cancelled,4347.89
2683,389,2025-08-19,cancelled,4352.46
2684,347,2025-08-22,completed,520.83
2685,468,2025-07-28,completed,2049.17
2686,829,2025-07-20,pending,5366.84
2687,176,2025-06-13,cancelled,960.1500000000001
2688,903,2025-06-18,pending,4252.25
2689,122,2025-08-28,completed,2635.95
2690,814,2025-08-20,completed,2067.88
2691,546,2025-08-12,pending,5358.8099999999995
2692,384,2025-06-09,pending,2288.71
2693,440,2025-06-21,cancelled,4602.57
2694,944,2025-08-05,completed,589.98
2695,602,2025-06-19,completed,3447.29
2696,302,2025-06-29,completed,1177.92
2697,254,2025-07-26,completed,3411.56
2698,815,2025-06-17,pending,2975.23
2699,872,2025-08-20,cancelled,5894.84
2700,908,2025-06-23,pending,5296.07
2701,745,2025-08-10,completed,2865.22
2702,810,2025-07-07,cancelled,2975.94
2703,67,2025-06-19,completed,6262.719999999999
2704,398,2025-07-02,cancelled,5477.0
2705,384,2025-07-02,pending,940.95
2706,476,2025-07-01,completed,2875.98
2707,730,2025-07-26,pending,2798.8499999999995
2708,712,2025-06-30,pending,1565.86
2709,486,2025-07-04,pending,6573.85
2710,411,2025-06-23,cancelled,5317.92
2711,666,2025-06-23,completed,3543.46
2712,225,2025-08-10,completed,1209.83
2713,884,2025-07-10,completed,1974.85
2714,224,2025-07-17,pending,3967.7799999999997
2715,911,2025-07-13,pending,2259.5600000000004
2716,161,2025-06-24,pending,292.86
2717,564,2025-08-04,completed,4468.42
2718,770,2025-08-19,completed,1791.07
2719,456,2025-07-30,cancelled,2892.57
2720,236,2025-07-22,cancelled,5399.56
2721,477,2025-08-31,cancelled,6483.21
2722,345,2025-06-18,pending,1705.46
2723,479,2025-07-10,pending,3327.1099999999997
2724,377,2025-07-15,pending,3366.1899999999996
2725,280,2025-07-27,pending,4130.08
2726,184,2025-09-02,pending,3357.58
2727,272,2025-08-07,cancelled,4187.599999999999
2728,368,2025-08-27,completed,4474.37
2729,863,2025-07-30,cancelled,2686.61
2730,560,2025-07-02,cancelled,6773.59
2731,805,2025-08-26,pending,4427.33
2732,101,2025-08-07,completed,559.36
2733,369,2025-08-27,completed,1894.96
2734,206,2025-06-28,pending,4004.3999999999996
2735,692,2025-08-11,pending,1804.5600000000002
2736,310,2025-08-04,cancelled,6160.61
2737,866,2025-06-10,pending,909.87
2738,723,2025-08-12,cancelled,1512.3799999999999
2739,876,2025-08-19,cancelled,2039.23
2740,935,2025-06-28,pending,3461.32
2741,789,2025-09-04,pending,1508.66
2742,843,2025-07-31,pending,2393.7599999999998
2743,969,2025-07-16,pending,6353.05
2744,776,2025-06-23,cancelled,3284.81
2745,484,2025-09-04,cancelled,2291.0299999999997
2746,780,2025-07-02,completed,946.6700000000001
2747,234,2025-07-17,completed,2524.38
2748,486,2025-08-10,completed,5966.9800000000005
2749,602,2025-07-01,cancelled,1769.29
2750,740,2025-07-08,pending,2492.21
2751,811,2025-07-24,completed,1357.8500000000001
2752,867,2025-07-27,completed,3731.01
2753,789,2025-07-13,cancelled,3225.1000000000004
2754,215,2025-07-14,pending,6380.02
2755,874,2025-07-10,cancelled,1744.71
2756,384,2025-09-02,completed,107.7
2757,895,2025-06-24,completed,1722.72
2758,966,2025-07-28,cancelled,1128.5
2759,512,2025-09-04,cancelled,4255.5599999999995
2760,348,2025-07-22,completed,2758.5
2761,436,2025-07-14,cancelled,4008.8499999999995
2762,782,2025-07-16,cancelled,1214.01
2763,307,2025-06-29,pending,4195.81
2764,24,2025-06-22,cancelled,153.0
2765,945,2025-09-01,completed,390.46
2766,976,2025-08-17,pending,2302.27
2767,645,2025-06-25,cancelled,1688.9
2768,588,2025-06-20,pending,5926.92
2769,210,2025-07-19,pending,1758.6299999999999
2770,548,2025-08-28,pending,5755.220000000001
2771,487,2025-08-12,completed,1118.72
2772,584,2025-07-25,pending,639.4800000000001
2773,917,2025-06-16,pending,1487.49
2774,176,2025-08-25,completed,126.16
2775,567,2025-06-11,completed,2362.2700000000004
2776,847,2025-09-01,cancelled,493.81
2777,501,2025-06-20,completed,782.93
2778,204,2025-08-13,completed,967.69
2779,291,2025-07-18,completed,3928.5499999999997
2780,299,2025-08-07,cancelled,5261.21
2781,72,2025-06-30,pending,2899.75
2782,378,2025-08-29,cancelled,1463.82
2783,176,2025-09-04,pending,4001.3700000000003
2784,401,2025-07-15,completed,6357.66
2785,133,2025-08-22,cancelled,1274.35
2786,490,2025-07-14,cancelled,1776.0800000000002
2787,399,2025-08-28,completed,2991.27
2788,892,2025-08-20,completed,5286.530000000001
2789,443,2025-07-28,cancelled,4230.700000000001
2790,487,2025-06-12,completed,1063.35
2791,589,2025-06-20,pending,4731.26
2792,208,2025-06-22,cancelled,927.1600000000001
2793,470,2025-06-10,pending,1765.04
2794,8,2025-08-11,completed,2036.4
2795,66,2025-07-10,pending,4162.610000000001
2796,827,2025-06-20,completed,2041.1100000000001
2797,337,2025-06-30,cancelled,3366.41
2798,472,2025-07-05,pending,2120.6299999999997
2799,41,2025-06-24,cancelled,4980.09
2800,295,2025-08-25,cancelled,3364.7799999999997
2801,356,2025-07-09,cancelled,1913.4699999999998
2802,401,2025-07-29,cancelled,3703.2800000000007
2803,426,2025-08-14,completed,5274.4800000000005
2804,922,2025-08-14,cancelled,3901.5
2805,469,2025-07-12,pending,3132.91
2806,188,2025-06-13,cancelled,6386.07
2807,98,2025-06-25,pending,6421.379999999999
2808,969,2025-06-08,completed,2041.1100000000001
2809,907,2025-08-06,completed,2709.8
2810,904,2025-08-01,cancelled,1369.94
2811,299,2025-06-29,cancelled,5605.599999999999
2812,715,2025-08-28,cancelled,3395.9300000000003
2813,931,2025-08-09,pending,3304.13
2814,781,2025-07-15,cancelled,2498.84
2815,378,2025-08-21,completed,1960.69
2816,517,2025-08-23,pending,4249.04
2817,462,2025-07-15,completed,2640.83
2818,213,2025-08-04,cancelled,4248.58
2819,474,2025-08-31,completed,4321.73
2820,655,2025-08-27,cancelled,2754.4100000000003
2821,768,2025-06-11,pending,2166.75
2822,352,2025-07-19,cancelled,904.13
2823,877,2025-07-16,completed,4483.6900000000005
2824,39,2025-07-17,completed,3446.6099999999997
2825,118,2025-08-04,cancelled,2984.4
2826,335,2025-08-19,cancelled,2112.24
2827,497,2025-07-08,pending,4148.7
2828,85,2025-08-28,cancelled,1184.25
2829,249,2025-06-13,cancelled,6663.28
2830,144,2025-07-11,pending,1191.66
2831,862,2025-08-01,completed,5188.66
2832,859,2025-08-15,completed,499.64
2833,103,2025-06-20,completed,4538.6
2834,128,2025-07-30,cancelled,1807.06
2835,173,2025-07-17,completed,1688.9
2836,782,2025-06-12,completed,3581.79
2837,280,2025-06-11,completed,4977.450000000001
2838,367,2025-07-11,completed,708.9
2839,732,2025-08-09,completed,564.8000000000001
2840,546,2025-06-11,completed,97.08
2841,714,2025-07-11,completed,3872.06
2842,831,2025-06-16,cancelled,1162.63
2843,679,2025-06-15,cancelled,487.94
2844,919,2025-06-13,completed,1342.04
2845,707,2025-07-18,pending,1925.3999999999999
2846,54,2025-07-11,cancelled,3740.13
2847,50,2025-09-05,pending,5612.83
2848,952,2025-08-11,completed,960.1500000000001
2849,931,2025-07-20,completed,2136.75
2850,94,2025-08-11,completed,3360.75
2851,29,2025-07-14,completed,2089.5
2852,841,2025-07-24,completed,1096.42
2853,686,2025-06-10,completed,2892.57
2854,982,2025-08-08,completed,5262.28
2855,172,2025-06-12,cancelled,4781.56
2856,46,2025-08-15,pending,1156.76
2857,111,2025-07-02,pending,1118.72
2858,576,2025-07-26,cancelled,4530.41
2859,640,2025-08-12,completed,4740.42
2860,405,2025-06-28,pending,797.92
2861,238,2025-08-21,completed,2399.34
2862,366,2025-08-23,pending,3224.79
2863,16,2025-08-14,pending,1637.0
2864,324,2025-06-14,completed,5217.99
2865,218,2025-07-18,pending,4137.64
2866,68,2025-08-08,cancelled,754.99
2867,666,2025-08-01,cancelled,5823.61
2868,45,2025-07-20,completed,415.04
2869,421,2025-08-09,pending,3368.64
2870,512,2025-06-21,completed,427.46
2871,811,2025-06-29,cancelled,4347.63
2872,258,2025-08-15,completed,2952.2200000000003
2873,333,2025-06-21,cancelled,5406.76
2874,398,2025-06-08,cancelled,1480.02
2875,137,2025-06-09,pending,2286.2200000000003
2876,651,2025-08-14,cancelled,6962.85
2877,872,2025-07-27,cancelled,2881.0599999999995
2878,70,2025-07-06,pending,641.1899999999999
2879,624,2025-09-03,cancelled,2094.92
2880,392,2025-07-10,cancelled,493.81
2881,760,2025-06-16,completed,1969.88
2882,602,2025-07-03,cancelled,2448.11
2883,239,2025-09-04,completed,2912.86
2884,778,2025-06-19,completed,1183.74
2885,243,2025-07-28,cancelled,887.56
2886,776,2025-07-13,completed,5623.03
2887,82,2025-06-18,completed,963.74
2888,384,2025-08-19,pending,382.42
2889,207,2025-07-30,completed,2534.33
2890,210,2025-07-19,cancelled,5501.13
2891,244,2025-09-01,cancelled,8483.72
2892,969,2025-06-21,pending,3648.0
2893,138,2025-07-25,pending,3755.23
2894,660,2025-07-27,completed,6603.9400000000005
2895,811,2025-07-01,pending,2220.5
2896,833,2025-06-15,pending,3086.3700000000003
2897,235,2025-09-02,cancelled,2453.19
2898,351,2025-07-25,completed,1149.3600000000001
2899,553,2025-08-10,completed,5253.84
2900,255,2025-06-12,cancelled,1625.84
2901,737,2025-06-08,completed,2014.5
2902,894,2025-06-20,pending,3020.5299999999997
2903,330,2025-07-01,completed,5379.32
2904,645,2025-07-11,completed,1565.86
2905,891,2025-08-28,pending,3438.38
2906,977,2025-08-28,completed,2419.21
2907,650,2025-08-30,completed,2753.79
2908,129,2025-08-10,completed,229.78
2909,607,2025-08-14,cancelled,1550.92
2910,242,2025-08-10,cancelled,1658.8999999999999
2911,437,2025-08-26,cancelled,1898.69
2912,319,2025-07-08,completed,2430.98
2913,251,2025-08-11,pending,2735.2999999999997
2914,621,2025-08-14,completed,4314.8099999999995
2915,293,2025-07-29,cancelled,124.91
2916,991,2025-07-10,cancelled,2351.81
2917,279,2025-08-11,pending,3124.77
2918,974,2025-08-26,pending,4225.360000000001
2919,387,2025-07-17,completed,990.8599999999999
2920,452,2025-07-07,pending,4540.42
2921,625,2025-07-03,cancelled,1118.72
2922,779,2025-07-12,completed,3829.95
2923,21,2025-07-06,pending,4692.070000000001
2924,875,2025-07-13,completed,1506.82
2925,610,2025-07-29,cancelled,1670.1900000000003
2926,567,2025-08-17,cancelled,1964.68
2927,264,2025-08-14,pending,3118.1400000000003
2928,314,2025-07-08,pending,802.19
2929,385,2025-07-31,cancelled,1931.25
2930,493,2025-06-20,completed,3831.06
2931,140,2025-07-25,cancelled,189.24
2932,201,2025-07-07,completed,5450.679999999999
2933,5,2025-08-12,completed,4510.68
2934,748,2025-07-03,cancelled,1163.14
2935,504,2025-07-20,pending,3979.15
2936,963,2025-07-14,pending,4492.8
2937,394,2025-07-20,pending,4950.85
2938,657,2025-07-28,cancelled,1828.42
2939,419,2025-08-27,completed,5384.15
2940,395,2025-08-21,cancelled,789.16
2941,199,2025-08-16,pending,4603.839999999999
2942,790,2025-08-04,cancelled,2231.25
2943,522,2025-07-23,cancelled,2348.34
2944,651,2025-07-05,cancelled,189.24
2945,714,2025-07-20,completed,5109.1
2946,395,2025-06-14,pending,709.7
2947,249,2025-08-05,pending,2384.7799999999997
2948,944,2025-09-01,pending,4441.780000000001
2949,724,2025-06-17,cancelled,4051.3
2950,715,2025-09-02,cancelled,5062.6
2951,152,2025-06-15,pending,2753.49
2952,467,2025-06-20,cancelled,6073.18
2953,261,2025-08-18,completed,782.93
2954,593,2025-06-20,cancelled,4284.43
2955,13,2025-08-16,completed,5842.64
2956,660,2025-08-25,cancelled,4789.219999999999
2957,408,2025-07-18,cancelled,5277.24
2958,998,2025-06-22,completed,2911.32
2959,932,2025-07-01,completed,1722.24
2960,170,2025-07-13,pending,1746.88
2961,709,2025-08-04,pending,245.64
2962,991,2025-07-03,cancelled,2829.45
2963,908,2025-06-13,pending,4051.37
2964,316,2025-06-22,cancelled,6091.64
2965,771,2025-07-15,cancelled,2932.6099999999997
2966,112,2025-08-25,cancelled,2842.86
2967,796,2025-06-24,pending,4331.55
2968,276,2025-08-18,cancelled,6746.65
2969,953,2025-08-10,cancelled,201.41
2970,716,2025-07-17,pending,2985.7
2971,173,2025-09-05,pending,2171.04
2972,100,2025-09-05,completed,3225.36
2973,428,2025-06-08,cancelled,1652.9
2974,671,2025-07-14,pending,4328.53
2975,175,2025-07-12,completed,4355.93
2976,191,2025-07-20,cancelled,63.08
2977,203,2025-08-19,pending,5690.910000000001
2978,515,2025-08-13,completed,6707.59
2979,581,2025-07-10,completed,4122.87
2980,206,2025-08-13,completed,4774.129999999999
2981,829,2025-08-13,completed,3000.14
2982,924,2025-08-03,pending,1260.8400000000001
2983,642,2025-07-11,cancelled,789.16
2984,890,2025-08-23,cancelled,4199.08
2985,82,2025-08-15,pending,3831.27
2986,387,2025-08-26,completed,994.8299999999999
2987,66,2025-08-01,pending,1552.85
2988,600,2025-09-02,completed,1651.21
2989,497,2025-07-06,cancelled,6306.349999999999
2990,10,2025-08-24,completed,3308.4700000000003
2991,770,2025-08-02,completed,1331.34
2992,597,2025-06-12,completed,4008.3999999999996
2993,217,2025-08-24,cancelled,1659.51
2994,385,2025-09-05,cancelled,2599.53
2995,986,2025-07-01,pending,2550.71
2996,485,2025-07-05,pending,5207.34
2997,440,2025-06-20,pending,4516.4
2998,699,2025-07-20,pending,3171.1899999999996
2999,837,2025-07-27,completed,97.08
3000,682,2025-07-21,pending,5929.26
3001,626,2025-07-19,completed,767.7
3002,895,2025-07-22,pending,5664.09
3003,4,2025-08-24,pending,4194.2
3004,412,2025-06-08,cancelled,2696.8300000000004
3005,27,2025-08-19,cancelled,1480.02
3006,890,2025-08-21,cancelled,5064.419999999999
3007,974,2025-08-01,cancelled,2037.42
3008,378,2025-08-05,pending,4103.110000000001
3009,703,2025-06-18,cancelled,975.88
3010,528,2025-07-07,pending,4594.3099999999995
3011,193,2025-06-13,completed,3560.79
3012,981,2025-06-16,pending,3365.6600000000003
3013,649,2025-09-03,pending,803.41
3014,993,2025-08-31,cancelled,960.1500000000001
3015,695,2025-07-26,pending,2352.44
3016,622,2025-08-07,pending,4796.66
3017,757,2025-07-16,cancelled,1780.8000000000002
3018,357,2025-08-26,pending,3427.56
3019,675,2025-07-07,cancelled,1414.2500000000002
3020,752,2025-08-24,pending,282.1
3021,622,2025-07-30,completed,1407.44
3022,891,2025-08-18,cancelled,5367.49
3023,804,2025-06-24,cancelled,1815.57
3024,33,2025-07-03,completed,3536.45
3025,816,2025-07-04,completed,4345.8099999999995
3026,853,2025-07-29,cancelled,3526.69
3027,896,2025-06-27,pending,2289.02
3028,918,2025-08-15,pending,1577.8
3029,494,2025-08-22,cancelled,3206.67
3030,247,2025-06-28,completed,2258.1099999999997
3031,175,2025-08-09,cancelled,1059.47
3032,92,2025-06-08,completed,4170.54
3033,733,2025-07-12,completed,1566.65
3034,952,2025-08-16,pending,3547.66
3035,785,2025-07-18,pending,1686.19
3036,737,2025-08-08,pending,933.26
3037,488,2025-06-12,cancelled,4909.2
3038,682,2025-08-21,completed,2062.2400000000002
3039,649,2025-06-29,cancelled,1613.6299999999999
3040,93,2025-07-05,cancelled,3199.1099999999997
3041,893,2025-07-25,completed,1172.29
3042,785,2025-06-24,cancelled,4668.96
3043,660,2025-08-28,pending,5873.530000000001
3044,933,2025-07-19,cancelled,374.73
3045,670,2025-07-19,cancelled,1173.63
3046,990,2025-06-26,pending,5943.3099999999995
3047,229,2025-08-07,pending,787.36
3048,298,2025-08-22,completed,3722.95
3049,92,2025-08-22,pending,63.08
3050,960,2025-06-22,completed,195.09
3051,587,2025-08-22,pending,1288.7700000000002
3052,874,2025-08-20,pending,704.27
3053,591,2025-07-19,cancelled,429.58000000000004
3054,319,2025-09-05,completed,1131.56
3055,549,2025-06-22,completed,2799.2
3056,434,2025-07-18,pending,3625.27
3057,817,2025-07-21,cancelled,5007.219999999999
3058,533,2025-08-20,cancelled,2967.5
3059,605,2025-06-20,completed,1616.52
3060,405,2025-08-23,completed,5614.73
3061,873,2025-06-29,pending,5403.929999999999
3062,149,2025-07-27,pending,6512.57
3063,512,2025-08-08,cancelled,954.3800000000001
3064,151,2025-07-09,cancelled,2384.5600000000004
3065,150,2025-07-31,cancelled,3958.42
3066,870,2025-06-12,cancelled,1064.5500000000002
3067,614,2025-09-01,pending,4746.639999999999
3068,515,2025-07-28,cancelled,2037.5700000000002
3069,281,2025-08-21,cancelled,2412.63
3070,490,2025-06-24,cancelled,2994.38
3071,507,2025-08-09,pending,787.36
3072,61,2025-07-19,pending,2643.7400000000002
3073,848,2025-08-17,cancelled,3246.44
3074,869,2025-08-10,cancelled,5100.26
3075,718,2025-08-08,cancelled,4613.66
3076,946,2025-08-30,completed,1676.66
3077,745,2025-07-05,pending,987.62
3078,835,2025-07-29,cancelled,2629.8
3079,23,2025-08-16,cancelled,6171.3099999999995
3080,346,2025-07-17,pending,831.3299999999999
3081,485,2025-06-11,pending,782.93
3082,401,2025-07-17,completed,2646.1400000000003
3083,745,2025-06-30,pending,1705.92
3084,714,2025-07-31,completed,1597.3200000000002
3085,877,2025-06-08,cancelled,1504.52
3086,100,2025-07-17,completed,6013.55
3087,771,2025-07-26,cancelled,581.57
3088,871,2025-08-30,cancelled,887.56
3089,469,2025-07-29,cancelled,3259.34
3090,592,2025-08-16,completed,6254.389999999999
3091,713,2025-07-11,pending,493.81
3092,919,2025-07-30,completed,4681.7300000000005
3093,224,2025-08-10,cancelled,191.21
3094,753,2025-08-11,cancelled,344.67
3095,371,2025-09-04,cancelled,1947.77
3096,105,2025-06-24,cancelled,940.94
3097,386,2025-08-18,pending,1973.1799999999998
3098,862,2025-06-11,completed,7287.470000000001
3099,99,2025-08-29,pending,1262.7600000000002
3100,184,2025-07-07,completed,245.64
3101,528,2025-08-21,cancelled,4298.05
3102,608,2025-07-24,pending,1583.6
3103,643,2025-08-17,cancelled,2560.8900000000003
3104,251,2025-07-16,completed,5649.88
3105,247,2025-08-21,pending,2591.01
3106,310,2025-07-05,cancelled,2895.7300000000005
3107,978,2025-06-21,completed,3159.83
3108,764,2025-06-14,pending,3565.7200000000003
3109,815,2025-06-09,cancelled,3011.61
3110,92,2025-06-13,pending,1191.66
3111,392,2025-06-14,pending,2488.13
3112,669,2025-06-17,pending,6284.59
3113,12,2025-07-20,completed,4785.09
3114,85,2025-08-22,completed,2148.35
3115,657,2025-07-05,cancelled,2362.48
3116,231,2025-07-02,completed,1345.81
3117,587,2025-06-22,cancelled,2207.5
3118,281,2025-07-06,cancelled,4025.03
3119,814,2025-08-24,cancelled,2198.67
3120,394,2025-08-13,pending,2887.64
